,mat1_abssum,mat1_squaresum,mat2_abssum,mat2_squaresum
2061,707.971,21943.9,1332.54,80628.2
2062,757.737,27552.7,1439.46,96537.6
2063,700.723,22157,1622.61,109211
2064,831.38,29724.3,1422.63,97403.2
2065,786.498,25927.9,1535.49,104189
2066,759.741,24946.6,1576.08,107419
2067,656.266,20445.4,1266.21,72441.9
2068,760.977,23206,1594.89,107419
2069,814.137,27150.7,1627.56,114703
2070,740.129,24243,1417.68,91311.8
2071,731.733,23375.2,1351.35,83837.1
2072,738.881,26040.6,1342.44,85566.3
2073,883.144,33099.8,1662.34,124268
2074,734.384,23101.3,1395.9,87785.2
2075,572.957,15360.6,1604.79,100692
2076,825.871,27762.1,1805.76,132949
2077,758.423,28523.4,1362.17,90054.9
2078,765.281,25805.8,1505.79,101454
2079,836.581,29051.9,1815.66,134807
2080,770.591,25628.8,1401.79,90926.9
2081,755.16,24463.2,1550.34,104645
2082,943.248,35058.7,1634.6,123234
2083,650.915,19023.7,1538.46,97834.1
2084,763.167,24574.4,1760.22,125005
2085,796.853,29673.4,1489.96,103592
2086,809.456,27259.7,1540.44,106568
2087,741.853,23003.6,1483.02,96501.5
2088,705.631,22511.5,1739.43,120781
2089,715.713,24238,1591.92,108387
2090,871.066,32278.6,1568.16,114204
2091,899.271,31840.6,1565.19,112777
2092,816.863,27846.8,1427.58,95850.7
2093,593.848,17634.5,1462.23,88917.9
2094,702.553,22422.3,1793.88,125962
2095,765.24,27956.6,1599.93,112535
2096,677.919,19166.1,1647.36,108535
2097,724.971,22996.9,1569.15,104589
2098,695.667,22883.6,1421.64,90072.1
2099,801.722,27442.8,1201.68,73185
2100,777.714,26516.9,1509.75,102634
2101,739.25,22878.8,1194.74,67917.2
2102,831.291,29436,1495.89,103869
2103,851.482,29290.5,1403.77,94589.1
2104,644.664,16628.7,1356.3,77493
2105,647.418,19909.1,1391.94,84258.7
2106,721.067,22387.8,1458.27,93525.7
2107,760.483,23927.8,1569.15,105679
2108,693.486,22323.6,1306.8,78360.2
2109,762.573,24258.7,1413.72,90723.3
2110,644.313,18012.1,1430.55,85995.9
2111,717.237,21867.2,1454.31,92533.6
2112,803.311,27077.2,1577.07,109500
2113,783.118,27616,1173.15,70405.5
2114,697.51,22915,1481.04,96047.4
2115,660.796,20155,1394.91,84796.1
2116,737.513,23573,1161.27,65426.3
2117,706.321,22633.1,1481.04,95799.4
2118,740.859,24837.9,1430.55,93177.9
2119,708.782,23910.7,1407.74,90053.6
2120,701.601,21360.5,1420.65,88607
2121,867.107,31213.7,1551.38,110975
2122,603.173,18003.1,1323.63,75517.2
2123,707.998,23667.3,1394.91,88450.1
2124,644.581,18982.3,1368.18,81139.1
2125,697.239,22385.9,1418.63,89123.8
2126,657.065,19252.6,1254.33,70242.2
2127,763.575,23631.5,1608.75,109393
2128,791.62,28147.3,1591.01,112069
2129,725.071,23468.1,1417.68,90375.8
2130,673.656,20878,1417.68,87739.8
2131,766.207,27567.3,1253.34,78360.8
2132,851.634,29867.3,1556.34,110142
2133,588.396,16321.4,1461.24,87552.9
2134,788.35,27245.6,1451.31,97448.3
2135,808.659,27111,1412.73,93534.2
2136,697.447,22961.7,1607.85,108406
2137,822.053,30125,1311.75,86570.4
2138,879.701,32641.1,1487,106054
2139,690.734,20389.7,1461.24,91552.9
2140,731.416,22977.9,1341.45,82447.1
2141,775.953,24476.7,1513.71,101110
2142,788.257,26755.9,1317.69,83985.9
2143,760.215,23756.6,1464.21,95392
2144,844.898,30660.3,1393.81,94842.7
2145,689.821,23209,1361.18,84631.7
2146,645.563,18803.1,1371.15,81162.6
2147,827.004,29917.5,1303.83,85656.5
2148,842.27,29798.8,1734.48,127454
2149,745.192,24949.4,1750.51,124372
2150,812.445,27382.1,1506.78,103019
2151,846.052,29337.2,1505.79,104904
2152,581.566,18414,1256.31,69398.8
2153,829.768,29941.3,1339.38,89077.5
2154,716.997,22407.8,1466.19,93874.1
2155,755.609,23264.3,1417.68,90397.8
2156,816.316,26389.8,1421.64,93764.1
2157,647.369,20461.8,1459.26,91396.8
2158,765.303,26985.5,1138.5,66426.7
2159,662.519,18913.9,1447.38,88754.2
2160,756.957,25936.4,1241.31,75133.6
2161,759.031,26527.2,1401.84,91908
2162,844.226,27549.6,1662.21,118411
2163,735.897,23280.5,1238.49,72370.9
2164,725.238,22491.3,1621.62,109420
2165,699.855,20797.8,1564.2,101898
2166,912.4,34562.8,1508.81,110363
2167,705.593,23463.7,1543.41,102701
2168,748.919,24969,1432.53,93378.1
2169,695.873,22033.4,1535.49,100555
2170,845.46,29462.1,1551.33,109640
2171,601.028,18016.3,1424.58,85482.3
2172,815.185,32074.3,1403.73,97342
2173,830.924,29626.3,1472.13,101965
2174,684.715,21188.3,1542.42,100250
2175,689.913,23484.1,1448.37,93427.2
2176,798.04,27025.7,1239.48,76388.2
2177,645.322,19724.2,1303.83,75610.5
2178,733.163,23666.7,1551.33,103684
2179,826.275,30445.6,1514.7,106867
2180,755.596,24495.4,1506.78,100337
2181,636.351,18330.1,1414.71,85122.4
2182,721.75,24095.2,1633.61,112127
2183,847.995,28619.8,1267.2,80799.2
2184,804.271,27429.7,1307.57,83347
2185,657.611,18897.1,1449.36,89220.3
2186,719.918,24727.2,1388.97,89013.3
2187,743.515,24321.9,1675.08,116477
2188,780.426,24516.4,1358.28,85601.4
2189,653.609,21287.7,1272.15,73789.7
2190,678.808,22946.8,1676.07,115282
2191,763.695,24170.6,1041.48,54067.9
2192,658.556,18921.4,1331.46,77369.8
2193,880.941,34344.3,1494.92,108427
2194,681.825,22884.3,1380,86123.8
2195,789.771,24788,1318.68,81887.1
2196,747.506,25495.4,1806.75,130298
2197,733.781,23257.6,1428.57,91113.8
2198,700.653,21900.7,1501.85,97137.5
2199,653.086,20318,1541.43,99342.9
2200,866.829,30225.9,1275.12,83073.6
2201,685.683,20427.7,1407.78,86434.7
2202,893.783,31745.9,1364.22,93360.4
2203,712.44,22296,1475.1,94837.3
2204,658.451,21967.2,1338.3,80551.1
2205,818.267,30971.1,1307.68,87036.2
2206,760.273,26089,1426.59,94013.6
2207,603.111,17162.3,1168.2,59428.4
2208,605.314,17176.1,1468.17,89010.1
2209,709.774,23427,1485.01,96928.5
2210,778.931,26366.1,1242.3,75820.9
2211,681.117,20642,1571.13,102310
2212,797.003,26629,1490.94,100658
2213,641.063,20388.4,1375.05,82948.1
2214,688.365,22854.3,1493.91,97272.5
2215,631.743,18870.8,1304.82,74773.7
2216,776.425,27824.2,1427.55,95655.6
2217,723.844,23532.9,1386.99,87399
2218,769.435,25673,1577.07,108516
2219,827.17,30011.3,1189.98,74331.6
2220,830.927,27810.5,1314.72,84538.2
2221,725.936,26086.4,1212.4,72822.8
2222,882.813,30635.2,1581.03,113557
2223,893.505,31443.1,1453.31,101517
2224,867.645,30606.2,1449.36,100618
2225,829.715,29311.2,1754.28,129129
2226,847.909,30064.8,1317.59,86944.6
2227,704.377,20623.6,1598.85,105289
2228,542.633,14676.3,1299.87,70121.4
2229,801.461,26875.4,1609.74,112564
2230,635.911,21983.2,1449.36,92184.3
2231,819.681,30786.5,1673.1,122737
2232,766.25,25218.3,1567.17,106523
2233,802.64,28319.9,1511.73,104312
2234,774.462,25513.7,1450.35,95851.3
2235,874.515,29564.4,1547.37,109094
2236,707.842,22235.6,1620.63,108979
2237,695.496,24343.3,1422.6,91582.1
2238,744.026,23942.7,1511.73,100148
2239,765.916,26632.9,1636.47,114859
2240,716.003,21506.1,1454.31,92071.6
2241,869.108,32749.2,1502.82,107817
2242,653.711,20760.6,1369.17,83338.2
2243,736.125,24745.2,1660.23,115663
2244,794.695,29281.5,1385.94,92766.7
2245,867.585,30305.9,1564.2,111520
2246,866.915,30382.2,1313.73,87196.9
2247,763.79,25195.9,1555.29,105286
2248,723.187,24406.7,1446.39,94321.1
2249,736.28,24439.2,1486.99,97918.5
2250,856.501,29452.8,1206.63,75831.9
2251,717.843,23957.4,1465.2,95609
2252,635.741,21070.6,1647.36,110527
2253,639.089,21956.9,1526.62,99181.8
2254,806.885,27541.2,1424.61,95135.4
2255,854.653,29969.7,1397.78,94961.2
2256,819.793,28927.5,1249.38,79261.5
2257,892.149,31545.1,1575.09,113998
2258,821.732,28556.8,1412.69,94841.1
2259,682.669,20011.3,1349.29,79935.5
2260,836.97,27938.3,1395.9,92695.2
2261,615.972,16129.3,1509.75,92154.3
2262,709.903,21289.8,1429.56,89200.9
2263,578.243,16310.4,1422.63,83801.2
2264,816.062,29026,1627.67,116452
2265,757.061,26001,1518.66,102555
2266,673.175,20603.6,1514.7,97177.2
2267,740.141,25254,1648.35,114954
2268,730.233,24670.8,1404.72,89869.1
2269,715.973,24394.3,1334.52,83256.7
2270,778.997,27944.7,1385.01,91760.7
2271,705.035,23042.8,1458.26,93810.7
2272,640.226,19732.9,1439.46,88707.6
2273,707.085,23544.1,1505.79,98900.4
2274,801.573,26104.4,1665.18,117295
2275,667.271,22219.5,1427.58,89806.7
2276,681.102,20893.5,1578.06,103549
2277,643.479,20262.2,1393.92,84787
2278,793.501,25218.9,1690.92,119133
2279,658.813,20742.3,1582.02,103522
2280,678.071,21673.9,1675.08,113795
2281,836.125,30346.6,1444.41,99711
2282,656.567,19028,1401.79,84028.9
2283,695.069,22773.8,1576.08,105353
2284,823.649,28890.8,1177.11,71961.2
2285,640.597,20101.9,1520.64,96727
2286,671.027,21265.2,1575.09,103876
2287,774.345,26048.1,1379.07,88705.8
2288,661.678,19118.8,1457.28,89932.7
2289,740.862,25312.1,1392.93,89467.8
2290,803.027,25431.8,1181.07,69140.9
2291,725.304,23270.2,1407.74,88909.6
2292,627.741,19111,1754.28,118867
2293,929.859,35885.4,1893.87,149259
2294,701.17,22427.6,1425.57,89723.4
2295,685.335,22908,1541.43,101813
2296,817.552,29511.2,1483.03,102794
2297,756.749,25324.8,1446.39,94859.1
2298,690.473,22603.9,1594.97,106797
2299,936.309,34161.4,1480.05,107382
2300,763.066,25502.7,1384.02,89145.6
2301,694.203,21568,1338.48,80779.5
2302,809.727,29559.2,1195.55,74651.2
2303,729.383,24304.2,1731.69,121625
2304,753.417,26693.6,1656.27,116918
2305,661.794,20918.2,1668.15,112468
2306,734.487,25629.6,1459.26,96582.8
2307,850.48,29967.2,1346.4,90209.1
2308,580.167,19066.2,1462.23,90481.9
2309,692.845,22093.7,1408.77,88063.8
2310,620.084,18187.9,1381.05,81676.1
2311,591.915,17569.8,1734.48,115674
2312,706.709,21814.1,1354.32,82498.6
2313,649.971,20761.5,1384.02,84267.6
2314,734.607,24937.8,1417.68,91707.8
2315,667.853,21262.1,1533.51,99331.4
2316,689.162,20619,1462.23,91837.9
2317,682.77,23578.4,1750.51,122766
2318,575.245,17089.2,1613.7,103190
2319,726.734,25018.8,1364.15,86679.2
2320,845.389,27512.2,1638.45,115910
2321,799.681,27415.5,1343.34,86866.3
2322,746.969,24771.4,1319.67,82018.3
2323,750.891,23402.2,1308.78,79852.7
2324,645.058,19153.8,1311.75,75562.4
2325,864.867,29902.3,1158.09,71148.5
2326,687.92,20885.8,1541.43,99958.9
2327,711.345,22575.7,1338.48,81573.5
2328,818.342,29649.4,1203.66,75389.8
2329,598.245,20432.9,1437.48,89439.5
2330,867.172,30915,1532.52,109140
2331,814.911,26941.2,1687.95,120247
2332,774.863,25398.1,1681.02,117943
2333,909.623,35140.2,1178.89,78592.7
2334,798.747,25753.5,1414.71,92298.4
2335,681.782,21661.1,1496.88,96505.5
2336,738.645,23923.5,1202.67,69520.4
2337,678.417,20968.7,1290.96,75430.1
2338,806.275,29055.5,1588.95,112710
2339,589.007,16501.1,1314.72,73236.2
2340,656.186,20212.2,1593.9,104291
2341,685.748,21801.1,1504.8,96917.4
2342,746.931,25874,1557.27,106328
2343,558.161,15034.7,1398.87,80096.6
2344,759.718,25655.8,1492.92,99689.5
2345,617.688,18303.5,1327.59,76546.1
2346,852.574,29454.7,1742.4,128083
2347,668.395,18510.4,1206.81,64731.3
2348,679.8,20563.1,1230.41,69044.8
2349,690.765,21324.6,1358.28,82319.4
2350,732.669,24925.2,1269.9,77034.5
2351,849.307,29095,1479.06,102067
2352,782.635,25598.6,1361.25,86942.9
2353,789.052,26916,1640.43,115616
2354,840.479,29659.3,1479.06,102745
2355,744.347,25008.9,1664.19,116081
2356,866.339,31173.7,1788.93,134407
2357,616.368,18333,1419.66,85508
2358,790.383,26551.4,1415.7,93295.5
2359,936.674,33425.7,1548.36,113503
2360,706.832,21857.4,1513.71,98306.2
2361,716.557,24355,1637.46,112941
2362,841.53,31669.3,1241.31,80945.6
2363,680.984,22321.2,1498.86,97257.5
2364,828.591,28444.7,1414.71,95064.4
2365,759.404,25383.4,1260.27,76944
2366,725.253,22648.5,1689.93,116128
2367,753.328,25121.1,1373.06,87417.7
2368,755.677,25497.6,1297.77,80431.7
2369,672.347,21276.3,1583.09,104246
2370,544.198,16362.7,1595.88,100728
2371,694.905,22208.9,1398.87,87320.6
2372,725.722,23743.6,1598.85,108221
2373,729.351,24819,1550.34,104831
2374,646.869,20359.3,1344.33,79993.5
2375,649.647,20001.2,1449.36,89836.3
2376,757.599,24712.3,1330.56,83065.8
2377,780.221,27194.7,1638.56,115465
2378,624.802,18563.5,1541.43,97468.9
2379,730.198,25098.3,1652.31,115313
2380,748.033,24684.6,1254.33,75636.2
2381,626.919,19915.7,1612.71,105863
2382,733.203,22981.4,1479.06,96071.4
2383,710.227,21688.3,1568.16,103330
2384,818.544,29739.1,1409.76,96050.9
2385,880.948,32281.2,1265.22,83852.6
2386,776.6,26644.5,1743.76,125217
2387,773.197,25641.7,1509.75,101576
2388,911.777,33304.4,1685.97,126899
2389,686.35,22507.4,1507.79,98295.4
2390,706.319,21966.6,1299.87,77297.4
2391,608.72,17765.2,1308.78,73670.7
2392,658.872,19681.5,1452.33,89921.4
2393,853.849,29723.6,1348.3,89730.3
2394,838.008,30779.6,1361.1,91982.5
2395,894.02,31230.9,1082.07,65028.5
2396,865.799,28694.8,1509.75,104550
2397,696.245,21224.2,1654.29,111287
2398,779.209,28007,1454.31,98579.6
2399,812.423,28535.9,1550.34,108891
2400,729.473,24685.2,1391.94,89092.7
2401,754.64,25499.4,1198.89,70908.2
2402,631.428,17397.8,1346.4,77231.1
2403,767.308,26674.6,1540.49,105373
2404,724.395,24510.8,1691.91,118022
2405,732.183,24658.9,1386.88,88314.7
2406,937.249,35043.4,1541.43,113953
2407,771.653,25364.1,1523.61,102386
2408,799.155,27838.4,1625.58,115214
2409,768.09,25397.8,1343.43,85035.5
2410,664.903,19978.7,1429.56,87988.9
2411,654.912,18802.3,1579.05,101701
2412,679.269,19953.8,1752.3,119522
2413,738.786,24318.4,1668.15,115782
2414,749.438,24914.3,1395.9,89515.2
2415,834.717,27512.7,1519.65,104286
2416,877.729,32514.1,1282.79,85801.3
2417,696.119,22923.3,1297.89,78058.9
2418,648.8,17642.6,1427.58,85406.7
2419,793.559,25145.6,1568.35,106511
2420,692.154,21972.6,1555.29,102346
2421,835.251,30624.6,1342.35,89999.1
2422,693.486,21450.5,1521.63,98330
2423,881.939,31873,1464.21,103308
2424,620.2,19692.5,1333.53,78433.4
2425,570.046,14938.4,1529.55,92703.6
2426,838.923,28887.7,1385.94,92398.7
2427,708.419,22346.8,1349.37,82592.7
2428,767.931,24800.5,1487.97,98616.5
2429,706.807,21806.5,1487.99,95732.5
2430,779.777,26286.1,1255.32,77141.5
2431,836.589,28017.2,1483.02,101363
2432,915.543,32668.6,1188.8,76826.8
2433,784.115,25451.4,1637.46,113939
2434,615.56,17708.3,1432.53,85874.1
2435,710.177,25867.4,1472.13,98100.3
2436,655.475,19914.9,1588.95,103580
2437,751.456,26711,1473.12,98898.3
2438,755.643,24975,1605.78,110373
2439,853.677,30957,1168,72976.9
2440,684.759,22019.6,1265.22,74180.6
2441,751.711,24705.4,1626.57,112080
2442,765.668,25295.1,1794.87,128939
2443,666.602,19957.6,1472.13,92374.3
2444,876.225,31840.1,1215.55,78688.3
2445,711.929,22464.3,1693.89,116589
2446,775.197,25470.9,1590.93,109582
2447,789.929,25824.6,1493.91,100307
2448,578.146,16588.1,1550.34,96555.3
2449,789.933,27151.8,1681.02,119961
2450,832.307,29359.2,1300.86,84950.7
2451,782.413,25464,1605.87,110730
2452,736.369,24510.4,1226.61,72648.7
2453,778.77,25913.7,1285.02,79644.4
2454,747.777,24016.5,1471.14,96391.2
2455,751.71,24290.4,1462.23,95601.9
2456,802.357,27562.4,1117.71,64843.5
2457,813.02,28157.6,1455.3,98452.6
2458,890.682,34245.4,1656.27,124410
2459,812.811,26035,1454.31,96401.6
2460,715.517,22861.2,1345.41,82883.9
2461,792.923,24833.9,1604.79,109992
2462,701.678,21414.3,1545.39,100749
2463,785.455,26766.1,1437.46,95790.4
2464,761.046,26379.6,1354.32,87304.6
2465,699.397,22711.3,1575.09,105230
2466,630.564,18256.8,1408.77,84279.8
2467,773.823,26700.1,1439.46,95621.6
2468,750.101,24390.6,1450.35,94505.3
2469,822.201,27584.9,1567.17,109475
2470,994.784,38388.7,1159.08,79936
2471,776.809,27698.2,1263.1,79280.7
2472,758.801,23101.3,1602.81,108344
2473,748.505,26839.6,1746.55,126105
2474,750.028,26152.2,1285.76,80135.1
2475,820.976,27753.4,1223.47,75489.3
2476,876.449,31531.8,1699.98,125881
2477,675.945,22294.7,1479.06,95075.4
2478,722.278,23870.5,1457.28,94880.7
2479,786.019,27096.8,1605.78,112419
2480,680.999,21377.4,1419.66,88528
2481,708.495,21900.6,1364.22,83620.4
2482,788.981,24846.2,1308.78,81270.7
2483,833.342,27258.3,1487.97,101007
2484,692.52,20764.1,1605.78,106275
2485,691.665,21016.2,1090.98,55614.4
2486,833.969,29595.1,1500.86,104853
2487,871.722,30789,1318.68,88085.1
2488,827.625,28413.7,1447.36,98085.1
2489,900.679,32748.7,1858.23,142786
2490,729.457,24912.6,1426.59,92827.6
2491,710.028,21090.1,1541.43,100221
2492,705.281,22817.7,1423.62,90244.3
2493,782.079,25782,1719.8,122255
2494,901.719,32612.8,1274.13,85460.3
2495,713.854,23086,1480.06,96317.4
2496,802.474,28435.4,1148.4,68837.4
2497,841.763,27610.8,1486.98,101246
2498,776.764,25593.9,1272.15,78095.7
2499,612.534,17797.6,1394.91,82444.1
2500,606.347,20139.2,1455.3,90672.6
2501,733.797,23340.5,1765.17,123964
2502,749.714,25540.2,1359.19,86677.4
2503,707.722,22693.5,1617.66,109317
2504,676.389,22519.6,1325.61,80501.7
2505,760.937,24244.5,1143.45,64142.1
2506,681.437,19954.4,1631.52,107944
2507,718.07,23635.7,1576.15,106052
2508,689.966,21578.5,1664.19,112513
2509,682.735,22874.3,1438.47,91868.6
2510,695.948,21756,1232.55,70452.8
2511,769.789,25424.9,1435.5,94093.3
2512,781.217,26632.6,1507.77,102302
2513,814.644,27002,1640.43,115768
2514,873.188,29689.4,1516.71,106098
2515,771.231,26280.5,1709.73,121835
2516,801.362,26804.9,1874.07,138368
2517,763.975,26247.4,1277.83,79222.9
2518,870.232,30791.5,1331.55,89263
2519,813.163,28602.5,1370.09,90776.2
2520,700.335,23036.8,1685.97,115985
2521,764.457,24628.6,1560.24,105716
2522,725.731,22325.1,1220.67,70186.5
2523,737.609,25504.8,1609.83,111229
2524,730.555,25429.4,1433.49,93688.1
2525,725.333,23762.7,1492.93,98156.5
2526,781.616,25634.5,1392.88,90028.7
2527,797.496,26820.9,1432.53,95224.1
2528,815.73,28393.4,1379.07,91465.8
2529,718.277,24371.7,1412.73,90908.2
2530,677.165,20620.9,1381.05,83904.1
2531,767.383,26004.7,1343.34,85552.3
2532,793.315,25196.9,1577.07,107590
2533,665.179,21200.2,1688.94,114781
2534,697.721,20543.7,1500.84,95899.5
2535,650.625,20736.6,1310.76,77215.2
2536,763.645,26069.6,1233.38,75084.8
2537,725.353,24796.6,1730.52,122297
2538,816.24,27580.6,1538.46,106400
2539,779.568,24647.5,1310.65,80945.9
2540,695.477,23276.3,1582.02,106104
2541,707.574,23509.4,1463.22,94801
2542,744.871,26040.8,1434.51,94452.3
2543,779.555,24502.7,1289.97,78700.8
2544,767.54,24871.1,1462.23,96317.9
2545,722.597,23254.8,1467.18,95220.1
2546,873.838,30280.1,1353.25,90868.2
2547,768.474,26370.4,1547.42,105718
2548,788.494,26970.1,1632.62,114632
2549,817.954,27773.1,1483.03,100970
2550,819.012,29181.2,1562.22,110086
2551,795.785,26252.3,1432.53,94738.1
2552,657.007,21508.6,1751.31,120979
2553,934.427,35410.6,1545.54,114634
2554,821.995,28032.3,1642.41,116901
2555,716.53,22464.8,1619.64,109255
2556,847.427,30282.4,1385.94,93830.7
2557,821.195,29694.7,1343.43,89263.5
2558,743.385,24103.4,1612.71,110117
2559,782.591,26825,1465.2,98214
2560,737.903,26136.2,1697.85,120542
2561,688.829,21392.7,1346.32,81215.9
2562,797.344,26267.7,1799.82,130508
2563,731.807,23232.4,1730.52,120753
2564,714.453,23055,1381.05,86206.1
2565,919.883,33988.5,1554.41,114307
2566,739.107,23882,1398.87,89110.6
2567,749.835,25777.8,1368.11,88007.9
2568,830.571,27758.9,1690.92,121551
2569,906.649,32484.4,1438.45,101393
2570,747.147,25586.5,1312.63,82292.4
2571,827.518,29156.9,1478.07,101994
2572,767.747,27172.8,1550.34,106789
2573,792.879,30096.5,1593.9,114177
2574,705.519,23042.1,1367.12,84706.7
2575,886.708,31270.5,1368.18,93501.1
2576,727.128,23564.3,1360.26,84767.7
2577,829.037,29831.7,1524.64,107078
2578,712.898,21668.1,1859.22,131853
2579,867.563,30619.7,1303.83,86506.5
2580,870.713,30734.3,1312.74,87315.7
2581,696.849,22040.7,1831.5,129492
2582,774.275,25190.4,1284.03,79103.1
2583,655.583,20593.6,1310.76,77269.2
2584,719.775,22383,1628.55,110046
2585,767.885,28006.4,1480.06,100821
2586,699.884,22181.2,1687.95,115489
2587,674.925,20866.3,1707.75,116285
2588,608.452,20675,1519.71,97372.1
2589,760.753,23786.4,1602.81,108774
2590,738.658,23958.8,1675.08,115867
2591,769.699,26250.6,1321.55,83401.6
2592,792.002,29099,1501.83,104220
2593,677.844,21922.6,1628.55,109450
2594,840.072,31347.9,1711.87,126919
2595,777.094,25407.7,1544.4,104666
2596,741.256,24908.1,1390.95,89259.6
2597,731.94,24773,1611.91,110534
2598,588.355,17581.8,1352.26,77827.1
2599,659.535,20228.3,1434.51,88900.3
2600,634.102,19896.7,1450.34,89790.3
2601,754.647,25507,1504.82,100846
2602,793.669,27608.3,1504.8,102957
2603,706.979,23834.1,1600.92,108756
2604,850.953,32440.7,1211.41,78807.5
2605,777.285,24718.3,1433.52,93183.2
2606,756.204,25466.9,1524.6,102665
2607,555.082,16164.8,1814.67,121832
2608,668.727,20227.2,1703.79,115060
2609,656.305,19447.8,1439.46,88507.6
2610,755.813,24794.2,1665.18,115941
2611,794.662,26221,1617.76,112424
2612,622.788,19756.8,1726.56,116744
2613,676.419,22728.1,1759.23,123120
2614,737.887,23693.4,1476.09,96522.4
2615,758.301,25530.8,1653.3,115696
2616,810.917,30807.4,1732.5,128531
2617,702.836,23684.2,1577.07,106268
2618,876.949,30852.1,1473.12,103091
2619,654.213,20223.7,1453.32,90584.5
2620,827.375,28906.8,1579.05,111617
2621,769.702,25789.1,1299.75,81116.2
2622,841.173,31085.8,1684.13,123987
2623,587.873,18612.6,1443.42,87771.9
2624,741.743,24723.8,1639.55,113434
2625,637.759,19455.4,1345.33,79160.7
2626,780.49,24901.9,1526.58,102583
2627,728.562,23210.1,1524.64,100632
2628,705.403,23036.8,1404.81,88531.3
2629,859.775,31304.9,1473.12,103531
2630,781.55,28530.1,1368.18,90471.1
2631,724.976,23813.1,1403.82,89372.2
2632,694.044,21627.7,1186.02,65708
2633,731.095,25333.3,1474.11,97630.3
2634,775.401,25496.2,1454.31,95969.6
2635,745.075,24268.6,1499.85,99234.5
2636,688.041,22502.6,1557.33,102907
2637,839.791,29132.9,1676.07,121544
2638,692.19,21083.6,1221.66,68775.9
2639,845.691,29562.9,1266.07,81516.6
2640,686.195,20154.2,1172.95,62910.1
2641,756.091,24744.6,1491.96,98576.5
2642,848.939,30351.5,1533.51,108351
2643,831.085,29359.4,1554.3,109789
2644,582.673,15081.3,1502.82,90263.5
2645,769.806,26640.3,1657.26,116859
2646,953.767,34473.3,1406.75,100240
2647,745.202,22407.6,1587.96,106189
2648,825.267,28833.6,1337.49,87930.3
2649,656.779,20808.4,1195.92,65906
2650,821.614,29034.3,1547.42,108742
2651,756.001,25986.3,1377.03,88832.4
2652,641.384,19989,1343.43,79577.5
2653,550.265,15749.2,1332.54,74264.2
2654,758.165,26379.1,1122.66,64563
2655,683.277,22113.4,1579.12,104969
2656,748.935,27326,1481.04,100357
2657,913.815,33097.6,1295.91,87952.4
2658,769.691,26323.4,1366.2,88298.7
2659,659.799,20874,1783.98,123564
2660,727.339,23637.7,1483.02,96761.5
2661,625.749,18497,1525.59,95807.8
2662,863.075,30785.2,1296.9,85819.7
2663,714.172,23481.1,1519.65,100366
2664,758.493,26409.4,1652.31,116053
2665,708.373,22644.6,1204.83,68604.5
2666,589.709,18024.3,1620.63,104815
2667,778.893,25686.1,1466.19,97112.1
2668,743.727,24234,1633.5,112122
2669,756.439,24346.4,1439.44,93430.6
2670,672.063,21705.5,1532.52,99750.5
2671,712.142,24462.8,1458.24,95224.6
2672,722.739,23001.9,1578.06,105925
2673,933.804,35023.4,1361.18,96119.7
2674,685.927,22534.4,1464.21,93976
2675,748.501,23572.1,1433.52,91949.2
2676,683.943,22756.1,1473.12,95035.3
2677,729.019,26650.4,1522.62,103621
2678,760.745,25892.8,1476.09,98252.4
2679,810.064,27218.2,1565.25,108268
2680,718.418,22131,1519.65,99028
2681,993.495,36910.8,1276.97,89984.9
2682,789.729,27152.5,1391.94,91408.7
2683,783.116,26278.8,1611.72,112194
2684,732.331,23167.5,1455.3,93800.6
2685,743.129,25332.8,1613.7,111884
2686,688.281,24087.4,1536.48,102434
2687,758.48,23846.7,1343.34,83116.3
2688,744.634,24274.4,1567.17,105829
2689,847.096,29855.1,1312.74,86427.7
2690,803.341,28181.2,1581.03,110873
2691,813.655,27008.6,1398.87,92028.6
2692,687.371,21299.6,1386,84855.9
2693,716.457,24281.1,1628.55,111628
2694,785.962,27323.9,1423.55,94426.1
2695,773.12,24543.9,1394.86,89355
2696,844.154,30211.7,1876.05,142205
2697,629.984,19096.5,1541.43,98102.9
2698,869.62,30923.6,1307.68,86846.2
2699,760.259,26661.3,1663.33,117445
2700,694.26,23259.9,1627.56,110725
2701,719.609,24838.9,1145.43,65039
2702,561.25,15809.4,1569.15,97312.6
2703,774.825,25605.3,1515.72,101955
2704,896.743,32635.1,1315.71,89629.4
2705,815.458,28474.2,1482.03,101976
2706,701.525,21811.2,1593.9,105841
2707,665.295,21208.2,1492.92,95369.5
2708,857.567,29756.2,1360.26,91045.7
2709,736.094,24618.7,1317.69,81481.9
2710,704.371,21893.9,1451.34,92086.4
2711,614.846,17499.2,1576.08,99780.8
2712,812.227,28433.2,1346.4,88257.1
2713,738.533,26158.5,1599.84,110862
2714,782.621,26694.5,1492.92,100734
2715,659.875,19320.7,1396.84,84053.2
2716,717.269,22706.4,1478.08,95348.4
2717,773.992,26146.5,1541.43,105053
2718,678.451,23235.7,1199.88,68815.6
2719,815.632,28663.9,1727.55,125791
2720,880.949,31132.8,1790.13,134375
2721,736.36,25418.7,1628.55,113012
2722,661.997,21157.9,1530.58,99075.6
2723,675.703,21835.3,1485,95225.5
2724,716.075,25142.2,1367.12,87058.7
2725,732.523,23346.3,1602.81,108378
2726,792.178,28043.4,1391.94,92266.7
2727,796.059,26883.3,1887.93,139495
2728,825.971,29161.9,1594.89,113345
